quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,geometry,index_right,id,fid
1322320220332032,79364,67580,3,10,4,"POLYGON ((101.524658203125 3.18987915996414, 101.530151367188 3.18987915996414, 101.530151367188 3.18439449233874, 101.524658203125 3.18439449233874, 101.524658203125 3.18987915996414))",0,br730dc4071.1,0
1322320220332033,127566,92833,6,419,154,"POLYGON ((101.530151367188 3.18987915996414, 101.53564453125 3.18987915996414, 101.53564453125 3.18439449233874, 101.530151367188 3.18439449233874, 101.530151367188 3.18987915996414))",0,br730dc4071.1,0
1322320220332100,104423,55911,15,19,9,"POLYGON ((101.53564453125 3.20633298707913, 101.541137695312 3.20633298707913, 101.541137695312 3.20084840738444, 101.53564453125 3.20084840738444, 101.53564453125 3.20633298707913))",0,br730dc4071.1,0
1322320220332101,121277,39977,5,95,35,"POLYGON ((101.541137695312 3.20633298707913, 101.546630859375 3.20633298707913, 101.546630859375 3.20084840738444, 101.541137695312 3.20084840738444, 101.541137695312 3.20633298707913))",0,br730dc4071.1,0
1322320220332102,137373,55110,5,42,19,"POLYGON ((101.53564453125 3.20084840738444, 101.541137695312 3.20084840738444, 101.541137695312 3.1953637983294, 101.53564453125 3.1953637983294, 101.53564453125 3.20084840738444))",0,br730dc4071.1,0
1322320220332103,83323,42966,4,34,14,"POLYGON ((101.541137695312 3.20084840738444, 101.546630859375 3.20084840738444, 101.546630859375 3.1953637983294, 101.541137695312 3.1953637983294, 101.541137695312 3.20084840738444))",0,br730dc4071.1,0
1322320220332110,157148,136057,5,43,18,"POLYGON ((101.546630859375 3.20633298707913, 101.552124023438 3.20633298707913, 101.552124023438 3.20084840738444, 101.546630859375 3.20084840738444, 101.546630859375 3.20633298707913))",0,br730dc4071.1,0
1322320220332111,102052,69332,9,15,7,"POLYGON ((101.552124023438 3.20633298707913, 101.5576171875 3.20633298707913, 101.5576171875 3.20084840738444, 101.552124023438 3.20084840738444, 101.552124023438 3.20633298707913))",0,br730dc4071.1,0
1322320220332112,119493,51973,5,28,16,"POLYGON ((101.546630859375 3.20084840738444, 101.552124023438 3.20084840738444, 101.552124023438 3.1953637983294, 101.546630859375 3.1953637983294, 101.546630859375 3.20084840738444))",0,br730dc4071.1,0
1322320220332113,106154,43755,7,20,10,"POLYGON ((101.552124023438 3.20084840738444, 101.5576171875 3.20084840738444, 101.5576171875 3.1953637983294, 101.552124023438 3.1953637983294, 101.552124023438 3.20084840738444))",0,br730dc4071.1,0
1322320220332120,122132,51134,5,45,17,"POLYGON ((101.53564453125 3.1953637983294, 101.541137695312 3.1953637983294, 101.541137695312 3.18987915996414, 101.53564453125 3.18987915996414, 101.53564453125 3.1953637983294))",0,br730dc4071.1,0
1322320220332121,200040,64255,5,56,8,"POLYGON ((101.541137695312 3.1953637983294, 101.546630859375 3.1953637983294, 101.546630859375 3.18987915996414, 101.541137695312 3.18987915996414, 101.541137695312 3.1953637983294))",0,br730dc4071.1,0
1322320220332122,95061,66862,5,12,7,"POLYGON ((101.53564453125 3.18987915996414, 101.541137695312 3.18987915996414, 101.541137695312 3.18439449233874, 101.53564453125 3.18439449233874, 101.53564453125 3.18987915996414))",0,br730dc4071.1,0
1322320220332123,181047,92846,6,12,7,"POLYGON ((101.541137695312 3.18987915996414, 101.546630859375 3.18987915996414, 101.546630859375 3.18439449233874, 101.541137695312 3.18439449233874, 101.541137695312 3.18987915996414))",0,br730dc4071.1,0
1322320220332130,115486,43459,5,44,20,"POLYGON ((101.546630859375 3.1953637983294, 101.552124023438 3.1953637983294, 101.552124023438 3.18987915996414, 101.546630859375 3.18987915996414, 101.546630859375 3.1953637983294))",0,br730dc4071.1,0
1322320220332131,116640,47695,12,22,12,"POLYGON ((101.552124023438 3.1953637983294, 101.5576171875 3.1953637983294, 101.5576171875 3.18987915996414, 101.552124023438 3.18987915996414, 101.552124023438 3.1953637983294))",0,br730dc4071.1,0
1322320220332132,193943,92294,5,15,6,"POLYGON ((101.546630859375 3.18987915996414, 101.552124023438 3.18987915996414, 101.552124023438 3.18439449233874, 101.546630859375 3.18439449233874, 101.546630859375 3.18987915996414))",0,br730dc4071.1,0
1322320220332133,215960,92266,5,13,6,"POLYGON ((101.552124023438 3.18987915996414, 101.5576171875 3.18987915996414, 101.5576171875 3.18439449233874, 101.552124023438 3.18439449233874, 101.552124023438 3.18987915996414))",0,br730dc4071.1,0
1322320220332200,343842,471599,3,2,1,"POLYGON ((101.513671875 3.18439449233874, 101.519165039062 3.18439449233874, 101.519165039062 3.1789097955033, 101.513671875 3.1789097955033, 101.513671875 3.18439449233874))",0,br730dc4071.1,0
1322320220332202,172150,150291,7,155,41,"POLYGON ((101.513671875 3.1789097955033, 101.519165039062 3.1789097955033, 101.519165039062 3.17342506950794, 101.513671875 3.17342506950794, 101.513671875 3.1789097955033))",0,br730dc4071.1,0
1322320220332210,126119,56556,4,9,6,"POLYGON ((101.524658203125 3.18439449233874, 101.530151367188 3.18439449233874, 101.530151367188 3.1789097955033, 101.524658203125 3.1789097955033, 101.524658203125 3.18439449233874))",0,br730dc4071.1,0
1322320220332211,173123,85219,6,77,26,"POLYGON ((101.530151367188 3.18439449233874, 101.53564453125 3.18439449233874, 101.53564453125 3.1789097955033, 101.530151367188 3.1789097955033, 101.530151367188 3.18439449233874))",0,br730dc4071.1,0
1322320220332212,218308,55469,4,33,5,"POLYGON ((101.524658203125 3.1789097955033, 101.530151367188 3.1789097955033, 101.530151367188 3.17342506950794, 101.524658203125 3.17342506950794, 101.524658203125 3.1789097955033))",0,br730dc4071.1,0
1322320220332213,190120,74084,6,51,20,"POLYGON ((101.530151367188 3.1789097955033, 101.53564453125 3.1789097955033, 101.53564453125 3.17342506950794, 101.530151367188 3.17342506950794, 101.530151367188 3.1789097955033))",0,br730dc4071.1,0
1322320220332220,124487,74026,10,134,54,"POLYGON ((101.513671875 3.17342506950794, 101.519165039062 3.17342506950794, 101.519165039062 3.16794031440275, 101.513671875 3.16794031440275, 101.513671875 3.17342506950794))",0,br730dc4071.1,0
1322320220332222,152957,64918,7,193,64,"POLYGON ((101.513671875 3.16794031440275, 101.519165039062 3.16794031440275, 101.519165039062 3.16245553023785, 101.513671875 3.16245553023785, 101.513671875 3.16794031440275))",0,br730dc4071.1,0
1322320220332230,94566,63742,4,17,8,"POLYGON ((101.524658203125 3.17342506950794, 101.530151367188 3.17342506950794, 101.530151367188 3.16794031440275, 101.524658203125 3.16794031440275, 101.524658203125 3.17342506950794))",0,br730dc4071.1,0
1322320220332231,145647,71879,6,219,68,"POLYGON ((101.530151367188 3.17342506950794, 101.53564453125 3.17342506950794, 101.53564453125 3.16794031440275, 101.530151367188 3.16794031440275, 101.530151367188 3.17342506950794))",0,br730dc4071.1,0
1322320220332232,167720,64269,5,6,3,"POLYGON ((101.524658203125 3.16794031440275, 101.530151367188 3.16794031440275, 101.530151367188 3.16245553023785, 101.524658203125 3.16245553023785, 101.524658203125 3.16794031440275))",0,br730dc4071.1,0
1322320220332233,146362,84546,5,154,50,"POLYGON ((101.530151367188 3.16794031440275, 101.53564453125 3.16794031440275, 101.53564453125 3.16245553023785, 101.530151367188 3.16245553023785, 101.530151367188 3.16794031440275))",0,br730dc4071.1,0
1322320220332300,132418,66444,7,267,74,"POLYGON ((101.53564453125 3.18439449233874, 101.541137695312 3.18439449233874, 101.541137695312 3.1789097955033, 101.53564453125 3.1789097955033, 101.53564453125 3.18439449233874))",0,br730dc4071.1,0
1322320220332301,147639,69007,5,216,77,"POLYGON ((101.541137695312 3.18439449233874, 101.546630859375 3.18439449233874, 101.546630859375 3.1789097955033, 101.541137695312 3.1789097955033, 101.541137695312 3.18439449233874))",0,br730dc4071.1,0
1322320220332302,143743,68086,5,98,31,"POLYGON ((101.53564453125 3.1789097955033, 101.541137695312 3.1789097955033, 101.541137695312 3.17342506950794, 101.53564453125 3.17342506950794, 101.53564453125 3.1789097955033))",0,br730dc4071.1,0
1322320220332303,178918,76721,5,113,40,"POLYGON ((101.541137695312 3.1789097955033, 101.546630859375 3.1789097955033, 101.546630859375 3.17342506950794, 101.541137695312 3.17342506950794, 101.541137695312 3.1789097955033))",0,br730dc4071.1,0
1322320220332310,141724,85303,5,54,21,"POLYGON ((101.546630859375 3.18439449233874, 101.552124023438 3.18439449233874, 101.552124023438 3.1789097955033, 101.546630859375 3.1789097955033, 101.546630859375 3.18439449233874))",0,br730dc4071.1,0
1322320220332311,150504,86383,9,72,12,"POLYGON ((101.552124023438 3.18439449233874, 101.5576171875 3.18439449233874, 101.5576171875 3.1789097955033, 101.552124023438 3.1789097955033, 101.552124023438 3.18439449233874))",0,br730dc4071.1,0
1322320220332312,156564,102760,5,408,95,"POLYGON ((101.546630859375 3.1789097955033, 101.552124023438 3.1789097955033, 101.552124023438 3.17342506950794, 101.546630859375 3.17342506950794, 101.546630859375 3.1789097955033))",0,br730dc4071.1,0
1322320220332313,77716,41921,4,14,5,"POLYGON ((101.552124023438 3.1789097955033, 101.5576171875 3.1789097955033, 101.5576171875 3.17342506950794, 101.552124023438 3.17342506950794, 101.552124023438 3.1789097955033))",0,br730dc4071.1,0
1322320220332320,129604,70620,6,141,55,"POLYGON ((101.53564453125 3.17342506950794, 101.541137695312 3.17342506950794, 101.541137695312 3.16794031440275, 101.53564453125 3.16794031440275, 101.53564453125 3.17342506950794))",0,br730dc4071.1,0
1322320220332321,147707,70539,7,66,24,"POLYGON ((101.541137695312 3.17342506950794, 101.546630859375 3.17342506950794, 101.546630859375 3.16794031440275, 101.541137695312 3.16794031440275, 101.541137695312 3.17342506950794))",0,br730dc4071.1,0
1322320220332322,128574,80343,7,303,96,"POLYGON ((101.53564453125 3.16794031440275, 101.541137695312 3.16794031440275, 101.541137695312 3.16245553023785, 101.53564453125 3.16245553023785, 101.53564453125 3.16794031440275))",0,br730dc4071.1,0
1322320220332323,140491,66785,5,210,45,"POLYGON ((101.541137695312 3.16794031440275, 101.546630859375 3.16794031440275, 101.546630859375 3.16245553023785, 101.541137695312 3.16245553023785, 101.541137695312 3.16794031440275))",0,br730dc4071.1,0
1322320220332330,127007,73463,6,228,66,"POLYGON ((101.546630859375 3.17342506950794, 101.552124023438 3.17342506950794, 101.552124023438 3.16794031440275, 101.546630859375 3.16794031440275, 101.546630859375 3.17342506950794))",0,br730dc4071.1,0
1322320220332332,148063,66146,5,95,40,"POLYGON ((101.546630859375 3.16794031440275, 101.552124023438 3.16794031440275, 101.552124023438 3.16245553023785, 101.546630859375 3.16245553023785, 101.546630859375 3.16794031440275))",0,br730dc4071.1,0
1322320220333000,136232,74702,5,54,26,"POLYGON ((101.5576171875 3.20633298707913, 101.563110351562 3.20633298707913, 101.563110351562 3.20084840738444, 101.5576171875 3.20084840738444, 101.5576171875 3.20633298707913))",0,br730dc4071.1,0
1322320220333002,184597,58029,8,4,4,"POLYGON ((101.5576171875 3.20084840738444, 101.563110351562 3.20084840738444, 101.563110351562 3.1953637983294, 101.5576171875 3.1953637983294, 101.5576171875 3.20084840738444))",0,br730dc4071.1,0
1322320220333003,144607,55975,7,139,50,"POLYGON ((101.563110351562 3.20084840738444, 101.568603515625 3.20084840738444, 101.568603515625 3.1953637983294, 101.563110351562 3.1953637983294, 101.563110351562 3.20084840738444))",0,br730dc4071.1,0
1322320220333010,47715,51084,6,3,3,"POLYGON ((101.568603515625 3.20633298707913, 101.574096679688 3.20633298707913, 101.574096679688 3.20084840738444, 101.568603515625 3.20084840738444, 101.568603515625 3.20633298707913))",0,br730dc4071.1,0
1322320220333011,197001,185622,5,8,5,"POLYGON ((101.574096679688 3.20633298707913, 101.57958984375 3.20633298707913, 101.57958984375 3.20084840738444, 101.574096679688 3.20084840738444, 101.574096679688 3.20633298707913))",0,br730dc4071.1,0
1322320220333012,96886,49510,9,39,14,"POLYGON ((101.568603515625 3.20084840738444, 101.574096679688 3.20084840738444, 101.574096679688 3.1953637983294, 101.568603515625 3.1953637983294, 101.568603515625 3.20084840738444))",0,br730dc4071.1,0
1322320220333013,119864,86316,5,288,124,"POLYGON ((101.574096679688 3.20084840738444, 101.57958984375 3.20084840738444, 101.57958984375 3.1953637983294, 101.574096679688 3.1953637983294, 101.574096679688 3.20084840738444))",0,br730dc4071.1,0
1322320220333020,134501,56424,6,37,11,"POLYGON ((101.5576171875 3.1953637983294, 101.563110351562 3.1953637983294, 101.563110351562 3.18987915996414, 101.5576171875 3.18987915996414, 101.5576171875 3.1953637983294))",0,br730dc4071.1,0
1322320220333021,89445,39723,6,23,11,"POLYGON ((101.563110351562 3.1953637983294, 101.568603515625 3.1953637983294, 101.568603515625 3.18987915996414, 101.563110351562 3.18987915996414, 101.563110351562 3.1953637983294))",0,br730dc4071.1,0
1322320220333022,139963,46678,5,14,7,"POLYGON ((101.5576171875 3.18987915996414, 101.563110351562 3.18987915996414, 101.563110351562 3.18439449233874, 101.5576171875 3.18439449233874, 101.5576171875 3.18987915996414))",0,br730dc4071.1,0
1322320220333023,189445,52811,8,3,2,"POLYGON ((101.563110351562 3.18987915996414, 101.568603515625 3.18987915996414, 101.568603515625 3.18439449233874, 101.563110351562 3.18439449233874, 101.563110351562 3.18987915996414))",0,br730dc4071.1,0
1322320220333030,130506,80179,8,8,6,"POLYGON ((101.568603515625 3.1953637983294, 101.574096679688 3.1953637983294, 101.574096679688 3.18987915996414, 101.568603515625 3.18987915996414, 101.568603515625 3.1953637983294))",0,br730dc4071.1,0
1322320220333031,132309,74040,12,13,7,"POLYGON ((101.574096679688 3.1953637983294, 101.57958984375 3.1953637983294, 101.57958984375 3.18987915996414, 101.574096679688 3.18987915996414, 101.574096679688 3.1953637983294))",0,br730dc4071.1,0
1322320220333032,319764,184073,8,4,2,"POLYGON ((101.568603515625 3.18987915996414, 101.574096679688 3.18987915996414, 101.574096679688 3.18439449233874, 101.568603515625 3.18439449233874, 101.568603515625 3.18987915996414))",0,br730dc4071.1,0
1322320220333033,262832,59046,5,6,5,"POLYGON ((101.574096679688 3.18987915996414, 101.57958984375 3.18987915996414, 101.57958984375 3.18439449233874, 101.574096679688 3.18439449233874, 101.574096679688 3.18987915996414))",0,br730dc4071.1,0
1322320220333100,129458,46556,7,18,7,"POLYGON ((101.57958984375 3.20633298707913, 101.585083007812 3.20633298707913, 101.585083007812 3.20084840738444, 101.57958984375 3.20084840738444, 101.57958984375 3.20633298707913))",0,br730dc4071.1,0
1322320220333101,160306,54311,8,18,9,"POLYGON ((101.585083007812 3.20633298707913, 101.590576171875 3.20633298707913, 101.590576171875 3.20084840738444, 101.585083007812 3.20084840738444, 101.585083007812 3.20633298707913))",0,br730dc4071.1,0
1322320220333102,114839,66461,7,305,77,"POLYGON ((101.57958984375 3.20084840738444, 101.585083007812 3.20084840738444, 101.585083007812 3.1953637983294, 101.57958984375 3.1953637983294, 101.57958984375 3.20084840738444))",0,br730dc4071.1,0
1322320220333103,137131,78406,10,371,128,"POLYGON ((101.585083007812 3.20084840738444, 101.590576171875 3.20084840738444, 101.590576171875 3.1953637983294, 101.585083007812 3.1953637983294, 101.585083007812 3.20084840738444))",0,br730dc4071.1,0
1322320220333110,140556,65323,6,116,31,"POLYGON ((101.590576171875 3.20633298707913, 101.596069335938 3.20633298707913, 101.596069335938 3.20084840738444, 101.590576171875 3.20084840738444, 101.590576171875 3.20633298707913))",0,br730dc4071.1,0
1322320220333111,161530,62033,6,25,15,"POLYGON ((101.596069335938 3.20633298707913, 101.6015625 3.20633298707913, 101.6015625 3.20084840738444, 101.596069335938 3.20084840738444, 101.596069335938 3.20633298707913))",0,br730dc4071.1,0
1322320220333112,161123,106779,6,411,144,"POLYGON ((101.590576171875 3.20084840738444, 101.596069335938 3.20084840738444, 101.596069335938 3.1953637983294, 101.590576171875 3.1953637983294, 101.590576171875 3.20084840738444))",0,br730dc4071.1,0
1322320220333113,148802,101049,7,716,237,"POLYGON ((101.596069335938 3.20084840738444, 101.6015625 3.20084840738444, 101.6015625 3.1953637983294, 101.596069335938 3.1953637983294, 101.596069335938 3.20084840738444))",0,br730dc4071.1,0
1322320220333120,183792,139619,8,165,52,"POLYGON ((101.57958984375 3.1953637983294, 101.585083007812 3.1953637983294, 101.585083007812 3.18987915996414, 101.57958984375 3.18987915996414, 101.57958984375 3.1953637983294))",0,br730dc4071.1,0
1322320220333121,132647,87550,8,223,75,"POLYGON ((101.585083007812 3.1953637983294, 101.590576171875 3.1953637983294, 101.590576171875 3.18987915996414, 101.585083007812 3.18987915996414, 101.585083007812 3.1953637983294))",0,br730dc4071.1,0
1322320220333122,170829,114274,5,11,5,"POLYGON ((101.57958984375 3.18987915996414, 101.585083007812 3.18987915996414, 101.585083007812 3.18439449233874, 101.57958984375 3.18439449233874, 101.57958984375 3.18987915996414))",0,br730dc4071.1,0
1322320220333123,131690,86064,6,23,12,"POLYGON ((101.585083007812 3.18987915996414, 101.590576171875 3.18987915996414, 101.590576171875 3.18439449233874, 101.585083007812 3.18439449233874, 101.585083007812 3.18987915996414))",0,br730dc4071.1,0
1322320220333130,132515,98299,17,621,193,"POLYGON ((101.590576171875 3.1953637983294, 101.596069335938 3.1953637983294, 101.596069335938 3.18987915996414, 101.590576171875 3.18987915996414, 101.590576171875 3.1953637983294))",0,br730dc4071.1,0
